name,0
iBM,0.02956755024816694
kMB,0.24126701497335118
kNB,0.017074291255815194
lambdaM,0.3375358267237952
lambdaN,0.01288779052008071
muA,0.4288632922965635
muB,0.0329399310733807
muM,0.09448742496111492
muN,0.004087346551733399
sAM,0.20416368425575185
sBN,0.017578335292960868
vNM,0.0020752601680301026
