id,iBM,kMB,kNB,lambdaM,lambdaN,muA,muB,muM,muN,sAM,sBN,vNM
5032,-0.4026477000520339,-0.6361219996288663,0.08302767133345798,2.0994355400364535,10.369883397850424,44.80081826366726,2.5432670069262815,-0.10487797456990273,-0.8851740538385763,20.22176323712098,1.2743585547774963,-0.8462495661002993
5033,-0.421164240867044,-0.6508582824957684,0.11961800551428708,2.0608500419985174,10.341853044766912,44.49541092302212,2.585930130310195,-0.10841704008573794,-0.8626630278281645,19.801378138915425,1.1624541324311948,-0.8320747867922139
5034,-0.42000788662478156,-0.6321408123933504,0.0775976128309743,2.0404090395635635,10.743843403941455,44.89658540757085,2.6742653147023416,-0.10705263547252392,-0.8948713262733249,20.45122263646469,1.2512400302189675,-0.856748811536478
5035,-0.4599079295520249,-0.6480190340724264,0.0427655479892002,2.0445972711708778,10.289341989582054,44.03539640807709,2.3570616367983535,-0.1018023715703132,-0.8358390773660239,19.229607544340645,1.020302202840428,-0.8034472391127472
5036,-0.46307944689831454,-0.63902180850925,0.051795638668887804,2.0608726643818738,10.362416320251981,44.1741279642714,2.541749638191922,-0.10821129346854294,-0.8573129636194723,19.816030961680838,1.103274254257735,-0.8230693375487346
5037,-0.39900129348695573,-0.6505226216337656,0.15251578906886853,2.0688188296321877,10.179414205314242,44.611249645077656,2.479751031702657,-0.1033579391897215,-0.8646280283792888,19.653345282906525,1.1944339964251176,-0.8351446752717553
5038,-0.4372564834915584,-0.6509561386358225,0.09144677130480196,2.0777949225886214,10.238970659770137,44.147001709809864,2.5588607562615207,-0.10998460344079022,-0.8526527885874509,19.669943854673743,1.1255787344438672,-0.8208270437961297
5039,-0.4067935987081793,-0.6386537872783568,0.08917634263984568,2.0769141688337345,10.501051703725773,44.919733543207066,2.5827172180406417,-0.10539198327361161,-0.8864388293183986,20.257496477039037,1.2560921613298488,-0.8492238801521161
5040,-0.42858135802252095,-0.6393537827940916,0.09283397852604218,2.08113957275005,10.457452993072016,43.83514016745494,2.708158047157865,-0.11413059317964401,-0.886525880594084,20.135231756671097,1.2245272510911143,-0.8473594685833618
5041,-0.4180530725465637,-0.6552649946190272,0.10901177767085023,2.088689304926287,10.027375567134955,43.765023902809695,2.388784366781845,-0.10454709217108847,-0.8442023067846097,19.161368840095818,1.1096067725180958,-0.8112619706853346
5042,-0.4496779129388775,-0.6495450843766006,0.1175683463850233,2.056546414820553,10.183227402009592,44.577277759830224,2.507030609938057,-0.10638306922299723,-0.8493224389616706,19.667687837954965,1.0944364206566077,-0.8239596964993141
5043,-0.42498227156082524,-0.6352104574555298,0.05638341835798212,2.0923925289859566,10.33239316797661,43.92177495755787,2.504599967430294,-0.10625077322199238,-0.8749738431887358,19.84497339184825,1.2019208606769123,-0.8331425484310603
5044,-0.39892852941455054,-0.6353911612066692,0.10652731885487497,2.0819385461365996,10.518469465559049,44.83100423421922,2.646669110587955,-0.10738213608082145,-0.8981318273772739,20.416960913203475,1.3017847627631003,-0.8594773944079227
5045,-0.46143351590874543,-0.6448629331475874,0.07534736942309252,2.073164445936388,10.247496400816468,44.33803225298777,2.5616309825337216,-0.10982098949634768,-0.8526436413652825,19.827752536051342,1.1026317485557893,-0.8223819556940608
5046,-0.4697504226325863,-0.6386902375588304,0.05412221639148711,2.0979203445192764,10.087190216427189,42.767204130697,2.547134337625842,-0.11392102766103894,-0.8532474813002334,19.427948475664348,1.0915000140261613,-0.8144616963810991
5047,-0.4963680552310574,-0.6488188943835017,0.04171807446534229,2.0232409327939322,10.204409175495789,44.10955245309713,2.3216375201169184,-0.10139997487977115,-0.8191851400497152,19.084377963936742,0.9254214286262332,-0.7933319835972437
5048,-0.42501037140552117,-0.6486389357052137,0.08737402726386116,2.0555804748832722,10.426688508303618,44.73238211411182,2.5206521145639886,-0.10491923838171686,-0.861108702992276,19.817135934550688,1.1486728099494186,-0.8290527123147815
5049,-0.40983814375405475,-0.6396190650717573,0.07723974056883917,2.07392060650238,10.5097552187716,44.51029468859994,2.5630781765054325,-0.10574897485165652,-0.882678156605091,20.065123716210742,1.231429039726041,-0.8433272236395484
5050,-0.47607779827719887,-0.640450768245076,0.04572081543197325,2.0922092169383784,10.017101257121874,43.08512067338313,2.4587834452936663,-0.1103181641508389,-0.8399321837521975,19.280429885846843,1.0493895874758736,-0.8039784342548663
5051,-0.4641899574870774,-0.64982754901581,0.049138544622239835,2.091904239178496,10.051889361589664,43.539314035064756,2.4160747784757524,-0.10797930416500004,-0.8336708709477233,19.22857411668787,1.0382289746265407,-0.8002289192258473
5052,-0.44195893030108335,-0.6466331472063169,0.09564207278337783,2.070608094682691,10.204173182870539,43.425738284979566,2.5172465542427402,-0.10931454277841388,-0.8565549028492565,19.413385943619407,1.1086741266191846,-0.8214971492673061
5053,-0.4339543448176623,-0.6420732314753108,0.08335924258886716,2.095057063872608,10.137340886085726,43.84291253632651,2.4800317011488935,-0.10717165168957811,-0.8602495314745162,19.605277090335978,1.1526060640851101,-0.8238471000642478
5054,-0.46088571900437075,-0.6372593331499606,0.050947407832632276,2.020240133645278,10.634870958301022,44.83464030684749,2.5715559903044123,-0.10541379825153396,-0.8646482333423934,20.058137516054952,1.1084573894086778,-0.8320427883909474
5055,-0.4801460174019496,-0.6564728262467127,0.07886783963548356,2.0852278863177456,10.008886831803505,44.28643119982674,2.4777908083826805,-0.10988855850280516,-0.8266794143865008,19.447005432855427,1.0077555075866087,-0.8021643403959331
5056,-0.41500292033510155,-0.6355713371441192,0.052319590846366254,2.10986762847492,10.399271477737074,44.21432151325198,2.60680437259351,-0.1098450710867425,-0.882506553296106,20.168844816055355,1.255705056853953,-0.8391086812328762
5057,-0.45018633904392186,-0.6339548202044923,0.03279385497200393,2.0626514768492914,10.592114100468786,44.857689319529925,2.5743478667756534,-0.10613982462879709,-0.8761663402278315,20.27920424303966,1.1729420234728858,-0.8390870447234888
5058,-0.4243380013172758,-0.6447590370269081,0.08838169886968943,2.0784599499147745,10.30713753448788,44.0387657600642,2.526147224026943,-0.10731762352454938,-0.8664651925998179,19.71432152560797,1.168026257037021,-0.8299830969417904
5059,-0.4152205715291295,-0.6492667547065061,0.1128371824627657,2.04994250914219,10.432983552169482,44.78918010053214,2.537011104682279,-0.10466659350735957,-0.8667661705779147,19.84309072007033,1.1694749658038424,-0.8355041200516065
5060,-0.3938606068586308,-0.6486081477911335,0.12039946794104901,2.083769420256565,10.504671997417883,44.9597309762024,2.6507768479606812,-0.10856872453735417,-0.8884915756283635,20.27928022798781,1.2695394399582711,-0.8531086800206394
5061,-0.43760140211496784,-0.6506981316845322,0.08920230139047051,2.043958941539959,10.437681141889824,44.806108583851056,2.5414862595611694,-0.10597029226417076,-0.855042532470488,19.808840061965277,1.1146560825640681,-0.8258218175251003
5062,-0.4448632937368394,-0.6342680107922314,0.06026439515709749,2.058598244422174,10.562063433931138,44.93651968172653,2.645382107792928,-0.10853547655300959,-0.8777193304929203,20.374440642802114,1.1945532202011664,-0.8426957695578104
5063,-0.4357502517023544,-0.6536583553231665,0.10304646136246962,2.055996421804639,10.305272679573324,44.43446544203426,2.525902264916558,-0.10717556715901984,-0.8507230405137898,19.614269805739024,1.104534815406509,-0.8215199116612676
5064,-0.41405565855584225,-0.6428502920508595,0.09116224596202234,2.057812336370057,10.637990626038896,44.88398625527829,2.655300065621407,-0.10808449473217924,-0.8866321978831132,20.29741202290606,1.2320570347960351,-0.8504676195202716
5065,-0.4314585746273034,-0.6512547265025259,0.10905432028847477,2.1178423940224773,10.098376579895831,43.893408378344894,2.589984504260485,-0.11294988739923673,-0.8635885931458891,19.776223133561864,1.171818529394382,-0.8300677885483736
5066,-0.40909706398327855,-0.6359115776814823,0.06939129894193882,2.109547775020101,10.442753283920446,44.071384850070594,2.612874081674565,-0.10956418610063498,-0.8941154764684697,20.200497913491894,1.2767690766182094,-0.8502271994801164
5067,-0.41657090624864573,-0.6433457811550194,0.1107939862104165,2.0536179972970285,10.362604304850704,44.55127293934319,2.5013371483029094,-0.1035307917306268,-0.8688592854212266,19.783322787092445,1.176810531484867,-0.8354610999650868
5068,-0.49497586023071494,-0.6458722286472096,0.003815152852102238,2.042082278955233,10.33229072832907,43.51049507019104,2.429601296285132,-0.10727877006640095,-0.8278495720406935,19.203931042385545,0.9599163558372382,-0.7942116139855242
5069,-0.45796862517109027,-0.6408582109049086,0.04318126523326049,2.078912897712288,10.2073761264481,44.06195896699927,2.4325398278758725,-0.10522938834703373,-0.8484820979328043,19.578635895996502,1.0902204667595798,-0.8137271437166025
5070,-0.3890060191909876,-0.6504373669624037,0.13485015191235533,2.0615811003907125,10.57400407420742,44.80467377843157,2.680677477031849,-0.10912170950108507,-0.8877170430186694,20.183633653540603,1.262772358066718,-0.853431973884771
5071,-0.41635978825566367,-0.6448421783198217,0.08881848901409303,2.0649455721144134,10.549780635107346,44.798017208734,2.6259362630680103,-0.10803140638963427,-0.8791282806261796,20.17493230949622,1.2144921739487131,-0.8438589841698446
5072,-0.41025028461985663,-0.642464174099534,0.04948315226499071,2.090894718422867,10.428339849528601,44.039118431729044,2.4689076896460995,-0.1043731089681192,-0.8744767608903369,19.752270606523545,1.2004497383344108,-0.8316250015887583
5073,-0.44481251113023274,-0.653795688478818,0.13029844938967114,2.082484398372277,10.004995526101622,44.68063159599668,2.5042955012822885,-0.10779243370393826,-0.8424731488784499,19.651369230706123,1.102795000302555,-0.819061700194635
5074,-0.4131560455925968,-0.6457069111278235,0.11687512545744778,2.070365950481911,10.314191977403118,44.36091707776933,2.5650666077910835,-0.10736567206332667,-0.8698905935716176,19.830614250676025,1.1957645034230722,-0.8359684598683524
5075,-0.4803596085626082,-0.6344752147185889,0.01818293310350441,2.030929136018472,10.614592461719402,44.57625599443604,2.584214084457878,-0.10768370185211704,-0.859331792539157,20.056651052381138,1.0825107511867818,-0.8254605899509382
5076,-0.4811896630498781,-0.6455203561318243,0.04599253552270647,2.0516867538062113,10.23931169641586,43.756395551301345,2.483434835224873,-0.10854554349641604,-0.8353634094327242,19.38865690242705,1.0141735575250992,-0.8045352473078038
5077,-0.4301626559008988,-0.644034329579716,0.0793451495777882,2.0905477293799497,10.293778258507183,44.11324301590224,2.5734157354030534,-0.10977467764520941,-0.8659472263425491,19.852602088164197,1.1763565153797046,-0.8296158754091219
5078,-0.40853576104262734,-0.6496134053873382,0.12177070640676295,2.0545512792417706,10.37496437930613,44.45169580734912,2.511234065992557,-0.10439803059888864,-0.8679905109728988,19.692812771075083,1.173611204425411,-0.8350031971538613
5079,-0.4033590053119721,-0.6433182007594007,0.1008924099220026,2.0712432549249065,10.400076573981375,44.616910652990995,2.4914772236082756,-0.10286058473631914,-0.8769833877453972,19.877811553793087,1.215018576079081,-0.840162252648917
5080,-0.4998509528445402,-0.6381424948278344,0.03292092179541706,2.039831318160859,10.305559536615219,43.9789485558561,2.5176500946975877,-0.10886586442620685,-0.838640708845276,19.61132676039692,1.0074308508880145,-0.8085200973773471
5081,-0.5063925221912514,-0.6389257241315092,0.023907719857720687,2.0236432484397713,10.369293114946068,44.12676793591399,2.491095767470734,-0.10716514956230379,-0.8343206567803028,19.56585254484992,0.9777837698115925,-0.8054232837228965
5082,-0.4902928142104017,-0.6406857496442363,0.023585256579660957,2.0381893005414384,10.275190476939803,43.509892519917045,2.4300875967814255,-0.10643221039824792,-0.8327605487400506,19.24892816335714,0.986279895001044,-0.7996881418410695
5083,-0.4585813955376367,-0.6414843569544122,0.048928669789953146,2.08591682509734,10.239418679226297,43.93617881946403,2.5144720196589567,-0.10895423123926049,-0.8543823149957025,19.706932178631483,1.1087662523857518,-0.81886309231535
5084,-0.40931624000388095,-0.6363635209569807,0.09389133143225188,2.0507214098420112,10.628218487468558,44.935718959701994,2.6328849216067214,-0.10597219566663084,-0.8899981371632094,20.326258964244417,1.2543247929643198,-0.8532244382106224
5085,-0.49284746034169186,-0.6481082772677373,0.04588968434151374,2.029241414554562,10.31343859109633,44.45547851260075,2.4459522402779115,-0.10523926620781197,-0.8297398837528657,19.47495972223756,0.9731714719187905,-0.803843461758537
5086,-0.4233911110394896,-0.6483427283338884,0.11453163554799424,2.0877441254809948,10.221120642508764,44.56374534136972,2.566999521156438,-0.10856872283722253,-0.8643270320561732,19.898404826095916,1.1816173803153678,-0.8330001359207482
5087,-0.43976647586258505,-0.6426481184351,0.10230395049935814,2.0323306458682606,10.542367654657328,44.714694538645915,2.6500899590229725,-0.10885895652447833,-0.8702768376688003,20.076474298226092,1.156917843661856,-0.8397353627080761
5088,-0.4342015685980043,-0.641868554232856,0.09158597158986535,2.0574579334290473,10.42897782393286,44.87325575846212,2.5940950246577716,-0.10721609139377734,-0.8682468647150922,20.09760548321006,1.175467280547193,-0.8368829692742789
5089,-0.4316750379975271,-0.6361417888132701,0.07652173906177806,2.1237457550113836,10.004673008888934,42.626261704573494,2.4971587743261305,-0.11118659963236426,-0.8682081694685847,19.415729729729186,1.1817173050934309,-0.8244045720941292
5090,-0.42975139187515876,-0.6335045946304037,0.0610876880605048,2.095032132981122,10.393367047733285,44.575659503392174,2.5917994485344438,-0.10812418213743587,-0.8806199618657461,20.2556326483161,1.2327702862245133,-0.8420732346167877
5091,-0.4463206436405594,-0.6402809955444504,0.07037106531223725,2.056470375269668,10.421711397623293,44.01929185038841,2.5606665416843075,-0.10821539238794482,-0.8661356417360848,19.78794901145764,1.1329574619966167,-0.8298867447252624
5092,-0.40912410034158564,-0.6454047782346282,0.09421928968203057,2.0748245749724554,10.38290551632095,44.442859297054724,2.5086442673120164,-0.10469008367987663,-0.8722060822194746,19.821061436691828,1.1980786324582513,-0.8356309203639707
5093,-0.43433647586513097,-0.6405006488688335,0.06650871942638945,2.055653954925508,10.492350161421651,44.11815159668481,2.5708591616138277,-0.10773813985461633,-0.8697600079367128,19.848118458934334,1.158990936283249,-0.8321425796591976
5094,-0.44619830516543013,-0.6477757388196574,0.08199235315697624,2.0674759760055146,10.14380802801077,43.535689299878044,2.442261133721451,-0.10671702179562867,-0.8443348164885318,19.24220087915195,1.0728984253283897,-0.8103640847349641
5095,-0.37862116753150993,-0.649726662155596,0.10861676657669928,2.1248101851993644,10.350502745443864,44.56010780517977,2.6030484429116925,-0.10899256413861937,-0.8884976259544292,20.14784533867168,1.301862054830337,-0.848358276134657
5096,-0.4759070475399185,-0.6444955431334465,0.03554539142678741,2.0411946738458586,10.387262080116725,44.18059742820021,2.489110145155997,-0.10672044730281102,-0.8410956592260779,19.56858645793785,1.0311598070412082,-0.8096946313486989
5097,-0.4443153372697656,-0.646975283517576,0.09651685703494285,2.058215932211449,10.176205496782408,44.05595717815372,2.4603635949813194,-0.10553078840486446,-0.846855306177254,19.43338003545756,1.0898939349368697,-0.8166168726205403
5098,-0.4689200771829042,-0.644487774397219,0.049617167892823735,2.0594683176310005,10.29068010817213,44.33378265025842,2.503248688499914,-0.10748350083628176,-0.8432747125023067,19.67039109704094,1.0619804559089527,-0.812618215223475
5099,-0.40821974167498215,-0.6432350236708364,0.09270532418568017,2.0794308857566377,10.386465743285106,44.38327566458275,2.5222481174725155,-0.10518847461842641,-0.8764060125787387,19.8814340504846,1.2140675396701868,-0.8387673230933042
5100,-0.4047191983567276,-0.6424441457080865,0.08832937324135087,2.0877880263554194,10.49605497303299,44.83252746399317,2.598676205560041,-0.10690210734794066,-0.8868198039404421,20.25124132935186,1.2573614869937197,-0.8490351167938305
5101,-0.41442159310143967,-0.6657156794501645,0.11474287461645599,2.0729108595579198,10.257865123011847,44.535153099268754,2.471853245405118,-0.10578646282866755,-0.8461695283246978,19.43496589310228,1.1064347211794259,-0.8175178283705822
5102,-0.4397489546721728,-0.6510021854398469,0.08902015115431501,2.085424619806895,10.04992495524434,44.27271231288347,2.4126336662522045,-0.1048408363987811,-0.8401760498942757,19.413047795330947,1.0910467326188626,-0.8100399058700767
5103,-0.4477810838114249,-0.636864578036762,0.05780727555603188,2.0584466412715403,10.357236017721986,43.960581144213045,2.5075782587017232,-0.10632251795127885,-0.8609185133213845,19.70066137399089,1.1280547459692003,-0.8243604378196013
5104,-0.4260687842313954,-0.6340722390872038,0.06852144264551918,2.105786654562231,10.372187912807881,44.77810219821324,2.6002154789535292,-0.10819430805446824,-0.8846650838304223,20.3777138640908,1.2535694702215034,-0.8468005928001127
5105,-0.44310031533708244,-0.6438650747692896,0.0705704653517073,2.046879902442968,10.452260083430671,44.50935237112142,2.5373940783738345,-0.10608749271436607,-0.8591023459256611,19.815952105745495,1.123547541045536,-0.826780876528924
5106,-0.49964588663711307,-0.6440444507946501,0.024684191447137405,2.0522488073227243,10.223027860627143,43.70502483744041,2.459114352316336,-0.10848359946373712,-0.8300572796719581,19.362233152957646,0.9771190114236148,-0.7995323951059311
5107,-0.41303588265048363,-0.6419756634855341,0.07517043457753364,2.0905184402387076,10.437546915421223,44.23072924676452,2.6022312684073223,-0.10923789635826052,-0.8795497032145224,20.027397828903542,1.2279724083267511,-0.8393688769474542
5108,-0.4198734451852576,-0.6338818591697855,0.04439528446883388,2.117573442900234,10.310926687660027,43.76451805688807,2.5109703581105114,-0.10736880965966286,-0.8820874654853643,19.926603019385944,1.2336459490627907,-0.8366069058223309
