id,iBM,kMB,kNB,lambdaM,lambdaN,muA,muB,muM,muN,sAM,sBN,vNM
3277,-0.1729642689752112,-0.9779422317317531,2.4730521892017894,2.7859917051656344,14.695493954311996,40.979102249413444,3.161967717036737,-0.018301602871667252,-0.7917396294810434,17.740737811921623,1.790921748721364,-0.8186508432465056
3278,-0.2152093578906819,-0.9898764390584567,2.4086787284747113,3.0028973310816665,14.931253068069047,39.299885038431206,3.310145013993341,-0.030154395897353886,-0.8612857864225423,18.04844551903646,1.8148838952190878,-0.8145563867430646
3279,-0.28233211346104264,-0.9863132272314584,2.1958542192808066,2.6946357632438045,15.250690092204978,44.26463656727553,3.1367166894328333,-0.040943678913567844,-0.5185222643507537,20.44249855951586,1.3998195196834344,-0.8525087462219013
3280,-0.14966129725523664,-0.974809761913883,2.587640712785109,2.9296112044097695,14.665746251377142,38.22374250732421,3.3110386874984328,-0.018483791095737383,-0.9319795105347484,16.29626462054598,2.016484441315471,-0.8184449641018068
3281,-0.22871623334399876,-0.9790601573105877,2.291954502822942,2.845370184363804,15.003388134456587,42.91457810850944,3.0922681832607215,-0.022307034387214104,-0.7239539827316694,19.35476950591296,1.670984531332464,-0.841049439031546
3282,-0.2370365333606635,-0.9777690926054268,2.281891546768697,2.752149510749966,15.261339994720107,43.33266305046604,3.1093108702043653,-0.028984490546609686,-0.6622595474267458,19.680374639444086,1.5918795778026984,-0.849750307533883
3283,-0.2360833094206268,-0.980068740916476,2.26003820127055,2.686251545620559,15.255608813723255,43.88124585861239,3.0489618583152547,-0.026942281408876407,-0.6293304535894264,20.076853468862048,1.5073441323332055,-0.8426869961587805
3284,-0.17602086608700898,-0.9777125662695153,2.428831726498866,2.7370932233776846,14.502831460799424,42.58665997215447,3.055771992298888,-0.012853475608381399,-0.7361747903560756,18.22963651128252,1.7233000628348898,-0.8175238929657764
3285,-0.2644579015839157,-0.9892420858496496,2.2170680964183678,2.802598571143272,14.982480645519576,43.656828713808075,3.1194084735390293,-0.033800692216561797,-0.6160244645560649,20.07333035672338,1.5072408278088352,-0.8352478225340126
3286,-0.12489603804098451,-0.9745738791547046,2.5701486366142383,2.585968508786461,14.507890593081095,41.13402171785682,3.051398245586544,-0.006608542894745599,-0.7600504103951734,17.29366354344657,1.7243938763554951,-0.8000562605314643
3287,-0.21076088362267703,-0.9973553862254659,2.4073798718789283,2.9500624335898626,14.70871700196081,39.74056189822962,3.2723017332687223,-0.029597845178681637,-0.8341318055470454,18.273805779065107,1.7452633004535596,-0.7982194655119769
3288,-0.16551383710293818,-0.9736150091005626,2.456740775304188,2.8913002541666697,14.824705011670847,40.33060821736194,3.1442014233653235,-0.012586271851479685,-0.8935668734654789,17.668520895688083,1.899734563288417,-0.8222417874259988
3289,-0.19364533612700796,-0.9877002458717504,2.4674261310736565,2.806642756108755,15.017053174220068,39.10438639046292,3.294541541927086,-0.031570449748852904,-0.7902399743171749,17.806887047234138,1.7109166118920127,-0.8075467012603799
3290,-0.20455761932956484,-0.9875463855865874,2.3979079627380204,2.6998333245883694,14.852594989571038,41.61503415226993,3.158150987440277,-0.027678613878940973,-0.6789774194515232,18.68098590831222,1.576099745585073,-0.8105348108616806
3291,-0.18059782412257683,-0.980781134802964,2.4726364793254785,2.825974102303785,14.669698051930693,40.489718824238295,3.2064902500511634,-0.021401604263668567,-0.7948900999857587,17.6133218722073,1.79385524129237,-0.8147130520870267
3292,-0.23122226036612642,-0.990018983647587,2.312472335050133,2.7010056329038266,14.897595948690899,43.49359321143216,3.091937657039138,-0.02807037708435347,-0.6225012947709413,19.71505554982545,1.4933689342560226,-0.8206725060393139
3293,-0.20428514365298953,-0.9823872507837781,2.4178053177717485,2.792981235126344,15.210352539317789,40.38778600677928,3.23922874240708,-0.03017396292274634,-0.771111272258686,18.429511231432606,1.7029787317461929,-0.8286287035126775
3294,-0.24586964428260355,-0.988549635738637,2.3076658904347735,2.8072071145865944,15.162021209341559,42.02731681516839,3.214997730987793,-0.03642999599127173,-0.67869170217486,19.404430795970157,1.5818499933480914,-0.833433544757851
3295,-0.27676375229556877,-0.9851756810307787,2.1826675284284276,2.877595302629032,15.204251732164584,43.81101039258996,3.1223529504865053,-0.03300899852062105,-0.6492725936132377,20.340551528087794,1.553728797075074,-0.8506247689719152
3296,-0.22245413593386207,-0.9889870770881958,2.3514005388974177,2.773493224151542,14.801683710678951,42.299358495510056,3.152106664536326,-0.027926711523921864,-0.6815640799173732,19.02669073400602,1.5916928802922898,-0.8172677053907665
3297,-0.17884866730543425,-0.9804583321664111,2.5016665511968283,2.9186183535071444,14.85047758141583,38.767190506069994,3.29874119786855,-0.02427951806787878,-0.8774030521710462,17.150103111910845,1.8877817991806096,-0.8167233410766709
3298,-0.26006465409131263,-0.9992265427066099,2.2630249066701666,2.941148407595762,14.889532886107473,41.01592398897947,3.26011283343671,-0.039710827671006685,-0.7244004440012771,19.306837333215874,1.5998293512302122,-0.8110056105833794
3299,-0.24003661257634665,-0.9921755547781739,2.2803062909827294,2.9162866916809222,14.94063936785328,42.21743159753032,3.1414404844608357,-0.026511453685576263,-0.7558280643764018,19.594370532637647,1.6354460227746628,-0.8198716252755704
3300,-0.3060785266252613,-0.9981355389778843,2.159720249863922,2.8127478763995204,16.036467084212095,42.311233360453535,3.2648962995153212,-0.05341971265827272,-0.6287358239569392,21.314171717280907,1.3835619722820354,-0.8501595185131463
3301,-0.2678017834768493,-0.9914341856251083,2.225203539144143,2.782148802647226,15.051282532401967,43.735026722963894,3.135390343003892,-0.03615039378079454,-0.5986358413655959,20.210849885630644,1.4749367307835417,-0.8347109374282974
3302,-0.17918878335969374,-0.9881101424074002,2.5513430346694634,2.9985209885757236,14.676086081409023,37.105169304265274,3.423726369825093,-0.03103638411400757,-0.9183659646397598,16.457394005006552,1.9473997616073315,-0.8031184178160837
3303,-0.1908155923253082,-0.9891636236967285,2.4757986785386707,3.067062834821811,14.771778429132455,37.928868736996144,3.356145679126875,-0.027297143791661763,-0.9539845568565944,17.211183734107603,1.949454048499061,-0.8062045846079772
3304,-0.19141429981570773,-0.9823766843651061,2.3908150144715847,2.7185700087101194,14.438894590300103,43.15363266823636,3.048377055662784,-0.01618182982368136,-0.6865246590025882,18.602362478264578,1.6468318883298676,-0.8138558993310574
3305,-0.24291610397797841,-0.9897621880006863,2.3733482389986245,2.6566071269843956,15.327592896498293,41.71550205747165,3.2530434116066873,-0.040739603641005456,-0.5898857094903804,19.296887820879597,1.4583041083031292,-0.8340801885872321
3306,-0.21396726709827407,-0.9840939897476405,2.4336038342337325,2.8447745888867573,15.212260863965037,39.60065805357598,3.321271652666149,-0.035249162927227844,-0.7750460728361068,18.102420724837348,1.7292006358392582,-0.8299685778179275
3307,-0.2826664196348918,-0.9841606280022386,2.1733287680510402,2.8069804909791802,15.49329779264277,43.47360103951969,3.17262048645583,-0.04206295307151461,-0.6178020005901969,20.446929008710217,1.5052640412325127,-0.8559935961736247
3308,-0.20167536690383178,-0.9863721307201986,2.351487134965015,2.697909632323221,14.501242494337554,43.49603394994691,3.027198519320147,-0.018155331661110035,-0.6592416285376587,19.070156904094944,1.5697997918712727,-0.8079668655314087
3309,-0.30590396978866324,-0.9974789724269417,2.224625567511625,2.838816508929407,16.138907412903365,41.21181197521893,3.3660469070012335,-0.05745987250692881,-0.6428313145673598,20.776311749602034,1.4327461791590965,-0.8576423399670514
3310,-0.2962040881019464,-0.9872923147784561,2.1008134897988846,2.8478808995179365,15.287781477832699,44.969185922680204,3.073934287729834,-0.03621028049016521,-0.5979567934917784,21.141669966278908,1.4655365839980703,-0.8540990071472053
3311,-0.24480744912829228,-0.9936231215181675,2.271711747194188,2.6066306748386343,15.08676479747132,43.90492448838703,3.077116266249479,-0.033703656843056984,-0.5525288292059891,20.33422787247326,1.3597730156839452,-0.8212188171099339
3312,-0.21880929940299695,-0.9873563835115253,2.3262626829152593,2.6130767493028424,15.154005747553441,43.385029005742446,3.0277548737197644,-0.022298627186473928,-0.6178217673817629,19.982091677297053,1.4235244053270926,-0.8207101793632928
3313,-0.22107642366067543,-0.9945138015451139,2.3026307251358618,2.735032062999649,14.894158679697235,42.63362306270192,3.0609633055489356,-0.023806410983017605,-0.6839311171206249,19.769010267819823,1.4892938203742616,-0.8016946664431707
3314,-0.17032995034704135,-0.9817469423466056,2.4291749147640402,2.5904310829662975,14.549261470108146,43.136502245977766,2.9958675502384033,-0.012666144562862339,-0.6622508328380483,18.65431067310659,1.565903944979698,-0.8027042217332734
3315,-0.1102675331490571,-0.9595301308064054,2.69986479088374,2.8101698972350535,15.059911702141193,36.49216291644621,3.367336008725454,-0.01874847984607788,-0.9658454241940599,15.213288559987356,2.1000566974714894,-0.8310766956492274
3316,-0.21670942635954424,-0.9866850763223572,2.409891424827177,2.9668365763881615,15.069366878725392,39.111327511528444,3.3303544357416994,-0.0331631165579002,-0.8430205151936851,17.980884545950914,1.8046363940880066,-0.8220089508500762
3317,-0.23356379440725958,-0.9855064065453817,2.3440478081003135,2.840231623336875,15.236268644972984,41.027074478171926,3.257247261031704,-0.036517318926285396,-0.7347033323121039,18.935111866969017,1.6654689173783805,-0.8352813357067241
3318,-0.2959404854374603,-0.9940613860633948,2.127532599895121,2.953233120509494,15.205229638997382,43.780811343317495,3.146845468427561,-0.03827204575260543,-0.6667572845290546,20.839012858909,1.5333162040302555,-0.8432615706617191
3319,-0.2588304853754667,-0.9978871380606731,2.2932042760524918,2.88921936540142,15.182143858446322,40.80647110000945,3.278374753411566,-0.040873877650903445,-0.7107740982997004,19.438877381100877,1.560007000249621,-0.8177624458712132
3320,-0.22031758936434828,-0.9906273360392093,2.363447258772022,2.849245028746225,14.88821041598562,40.97540331354344,3.2086468222301776,-0.02954308609175077,-0.7490771558200326,18.743348520223854,1.6542846341097643,-0.8133347150073573
3321,-0.2395831792807709,-0.9851573141794226,2.2645128707440114,2.7827468084702054,14.865984343010078,43.325972033800824,3.0960163287899594,-0.02806176556790305,-0.6556515416283143,19.572666085239078,1.5708969058799007,-0.8304671204593074
3322,-0.2820771242981291,-0.9922661050666579,2.2246334813632833,2.987235903765874,15.28228520098647,40.86594876333372,3.322030232962206,-0.04645692084911221,-0.7240641281387606,19.468175424569505,1.637740027357668,-0.8388661236011574
3323,-0.25059963003336255,-0.9879760689019939,2.277816419085994,2.8525766012141673,15.194506246094967,42.04809642326907,3.198410466711641,-0.034960843986862715,-0.7019954467968191,19.566945253950937,1.6024686578949854,-0.8362615257454656
3324,-0.13175421796762338,-0.9808384600560605,2.664381124305646,2.9089335243470176,14.618420639353806,36.41058368031226,3.3939550029464045,-0.02218055323017366,-0.9649010137636798,15.606870686194599,2.019036451042218,-0.7956276998002969
3325,-0.20906931646769436,-0.9847993660487647,2.3825816110335425,2.7631952822313464,14.959104419461628,41.40900773375195,3.170201877958274,-0.02707932771917214,-0.7176391252229941,18.690871018272674,1.6322132108060314,-0.819112924671644
3326,-0.22355098587157024,-0.9772358486096456,2.3657184445244748,2.7783978144460146,14.977946615774806,42.336775195050485,3.180246649785459,-0.02846096486752176,-0.679164734113622,18.694400503466234,1.6754615306403482,-0.8466657649357814
3327,-0.29856167453703986,-0.9980867027650902,2.1601135589756595,2.812892461623396,15.831114242057705,42.124475936723165,3.246663799351974,-0.051153641218878304,-0.6307886164990867,21.01324603806726,1.3904866554136421,-0.8389371089890656
3328,-0.2602093368768739,-0.9913902337243576,2.1889737441583996,2.8060234105336512,14.882978607718197,44.72892901635833,3.0265954403405897,-0.02665777023330678,-0.6285385039069723,20.578150282254626,1.4840055534390937,-0.8272259413537186
3329,-0.1863088449989878,-0.9841210051374986,2.4798493760715603,2.97168960235754,14.603552488597195,38.72657735582966,3.314572169366805,-0.025986415921889373,-0.877340752347536,17.01419745354429,1.9039000693615877,-0.8089410658249531
3330,-0.17941891689936873,-0.9884776324907761,2.5252686551034302,3.0647034295200384,14.757431518196842,36.760518831728014,3.4099110669420925,-0.028515965775403378,-0.9773223492293117,16.603368346834753,1.9847503124272696,-0.8006030104984724
3331,-0.2278033172647119,-0.9900631442577696,2.3259167852671108,2.6787357360125834,14.770926342469647,43.554441010052074,3.0906039772284553,-0.027830375826404175,-0.6036898685995726,19.530238637197158,1.4875301685480355,-0.8181448616658523
3332,-0.13924695551306876,-0.9779449744080705,2.550665418075787,2.7467604293094694,14.418475814412222,40.87035346987238,3.1118073342330232,-0.008895471457874806,-0.8243728291124117,17.240554981260384,1.828842461471671,-0.8025988593404182
3333,-0.26872779796520885,-0.9741776694472366,2.218946924420386,2.5726781733749804,15.528283423777165,44.61906803745164,3.1105798357612726,-0.040528662885610814,-0.4769768499467254,20.29337371105286,1.3882142404095668,-0.8688284130634845
3334,-0.2778773978371419,-0.9860216704672542,2.1585819059590543,2.86009431241264,15.046135184855808,44.8853564784174,3.0674089401030225,-0.030691135547866226,-0.6257331839607237,20.63018732980161,1.5342904219186808,-0.8498662950897645
3335,-0.2296245209942534,-0.9769420820827478,2.315016129203905,2.819414270930948,15.040907791911415,42.70035636357637,3.137976921509638,-0.02624589985223228,-0.7002424019435636,19.075371999529228,1.6743841293582717,-0.8457308123287333
3336,-0.195016594629507,-0.9836099767831831,2.4967491302587734,2.997322796298782,14.976588044168786,37.64024626813859,3.4084778959977458,-0.03319147601467999,-0.9019224861043853,16.97350909853956,1.9261403635577101,-0.8211418778935103
3337,-0.23747987264167636,-0.9808497607615876,2.3296606549148784,2.741647289432133,15.009504536306656,42.69324215668355,3.1807608388420516,-0.033207875805429575,-0.6235056649160088,19.03876317312482,1.5850179529338724,-0.841573111827105
3338,-0.2766079021457231,-0.9820200976224899,2.2120592841713993,2.612726386606499,15.603165205843663,44.259018589171156,3.125791122363651,-0.041294679904119315,-0.5053790626714644,20.66846380039664,1.36077124832402,-0.8630887363843588
3339,-0.1740303767274265,-0.9784123240663071,2.4957501293235875,2.698810833401147,14.623659826692547,40.76860481741278,3.191935598259591,-0.022802480782025045,-0.7191742736916317,17.44811589012335,1.7191207182828971,-0.8148971514833786
3340,-0.13134521488036194,-0.9744593266108021,2.674277682366748,2.9168426065667297,14.940727500932969,35.65360802878363,3.4354552982225015,-0.02436033340733497,-0.9911799108270956,15.442205081313691,2.0620812668596944,-0.8103253220391889
3341,-0.192791641850974,-0.9833993949537964,2.47073509672537,2.937942382901928,14.973027971105223,38.497302777641806,3.3349697678039654,-0.0299356194467744,-0.8721244980746512,17.373991340287965,1.862169257316271,-0.8176274617340948
3342,-0.1625848944857495,-0.974874291021775,2.51919928113501,2.868672120221146,14.664932548258227,39.52953392787652,3.231842536346736,-0.017849207230782052,-0.862414588334222,16.946535922484557,1.9095350564211153,-0.8185406639102253
3343,-0.2914463191241149,-0.989706594328147,2.202065360518336,2.8176950527355227,15.335335274669077,42.46002844554458,3.2698149951642397,-0.0497225509969889,-0.5889817994433024,19.96139079764062,1.492744236505628,-0.8502203234200651
3344,-0.20132866660035517,-0.9779936132544818,2.421067248689683,2.739625664979223,15.107821926480268,41.24371596961698,3.2043576291147144,-0.028565791639252054,-0.7236303351764907,18.377139249939273,1.6913773338288909,-0.8351508938993168
3345,-0.2814329419966675,-0.9803834341652865,2.2160479857277435,2.803286886377119,15.522834438617407,43.074750003561896,3.2178181670184043,-0.042907874388915405,-0.6118594765842934,20.063445560860377,1.5479777043514418,-0.8709273096478789
3346,-0.260508845960477,-0.991326064908361,2.230889044977309,3.047036212499392,14.755644250005979,42.464463371364054,3.1705691475329836,-0.02824855478674933,-0.7708765626231054,19.51305794350554,1.7159888948048638,-0.8295108617911648
3347,-0.3038869850544985,-0.9999599460286263,2.1068088355811394,2.891150440235635,15.291670302566706,43.642578602681915,3.147382589661571,-0.04225398989976656,-0.6247996167382588,21.181202170192186,1.4176101869172455,-0.8316396790179706
3348,-0.2010240753267044,-0.9899479943554206,2.4405241494844625,2.8524666892382187,14.913301474210938,39.87423461274834,3.258784214233631,-0.028594207055100965,-0.7965207998372054,18.151990838866443,1.717024873643794,-0.8088990032880488
3349,-0.2127624370535334,-0.9882154628891551,2.4126454474449015,2.891320000966017,14.891304887351883,39.97761629427644,3.2751632089319638,-0.03067188983885935,-0.7861940491767079,18.129162216105435,1.735146512700922,-0.8159800204915518
3350,-0.2160416124563912,-0.9910561645362348,2.410037433464939,2.977039059445436,14.981403153810087,39.00437508790259,3.3197332194916243,-0.03177026742859381,-0.849175529244797,18.052644486103855,1.7815037873314565,-0.8117012982113907
3351,-0.1752314977218394,-0.9851445593451691,2.5132309574914538,2.8683598106086774,14.769689741598224,39.01602242251818,3.2810235995510117,-0.024365329496889045,-0.8509710616762233,17.303631756716552,1.8289662361836234,-0.806837369081369
3352,-0.2824404410380835,-0.9988614221251081,2.2167209668542247,2.9964694232787994,14.963629569888178,42.1035990452943,3.245718761226542,-0.03982949482507433,-0.704691074266938,19.865705003303134,1.595025377832342,-0.8269481898992312
3353,-0.2986312077204082,-0.9931206509878274,2.139425744056572,2.8778297853302743,15.20935609463598,43.96648087330562,3.1574467497957053,-0.04099953856312325,-0.6075148768468275,20.769518979967952,1.4746108488826655,-0.8458319522933155
3354,-0.19806311727393944,-0.984612812385647,2.4222950270191554,2.7219250690785057,14.611676090151391,41.811249963380014,3.1596558063696834,-0.025032493901502813,-0.6829023815608881,18.245125600305677,1.6407881501878738,-0.8135684120833342
